#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALN_000593-T1	GPLIN_000729200	328	346	100	85	329	86.626	550	0.00e+00
GPALN_000595-T1	GPLIN_000729400	493	442	59	61	292	85.274	468	3.43e-163
GPALN_000596-T1	GPLIN_000729500	393	394	100	99	393	99.746	812	0.00e+00
GPALN_000597-T1	GPLIN_000729600	451	458	98	99	462	86.147	766	0.00e+00
GPALN_000598-T1	GPLIN_000729900	824	780	93	99	779	97.561	1552	0.00e+00
GPALN_000600-T1	GPLIN_001421600	157	158	100	99	157	98.089	318	4.41e-114
GPALN_000602-T1	GPLIN_001421900	263	292	100	99	291	90.034	514	0.00e+00
GPALN_000605-T1	GPLIN_000492400	82	83	100	99	82	100.000	160	1.15e-53
GPALN_000608-T1	GPLIN_000492300	1059	1115	99	93	1054	97.628	2105	0.00e+00
GPALN_000609-T1	GPLIN_000492200	984	934	91	96	896	99.888	1847	0.00e+00
GPALN_000610-T1	GPLIN_000492000	859	515	60	99	514	99.805	1080	0.00e+00
GPALN_000611-T1	GPLIN_000491900	206	207	100	99	206	100.000	426	3.77e-155
GPALN_000612-T1	GPLIN_000491800	583	528	99	97	584	81.849	872	0.00e+00
GPALN_000613-T1	GPLIN_000491700	226	231	98	86	221	88.688	377	4.52e-135
GPALN_000614-T1	GPLIN_000491600	421	384	89	97	378	96.296	737	0.00e+00
GPALN_000615-T1	GPLIN_000491400	731	574	77	99	577	95.667	1115	0.00e+00
GPALN_000616-T1	GPLIN_000491300	337	336	100	99	337	99.110	677	0.00e+00
GPALN_000617-T1	GPLIN_000491200	1932	1801	95	99	1827	98.194	3260	0.00e+00
GPALN_000618-T1	GPLIN_000491100	246	263	99	93	244	99.180	506	0.00e+00
GPALN_000619-T1	GPLIN_000491000	287	231	75	93	215	98.605	424	1.95e-152
GPALN_000621-T1	GPLIN_000490800	247	248	100	99	247	98.381	489	1.45e-178
GPALN_000622-T1	GPLIN_000490500	333	281	100	99	333	82.583	522	0.00e+00
GPALN_000623-T1	GPLIN_000490400	642	629	98	99	628	99.841	1294	0.00e+00
GPALN_000624-T1	GPLIN_000490300	525	538	100	99	537	97.579	1077	0.00e+00
GPALN_000625-T1	GPLIN_000490200	580	581	100	99	580	100.000	1190	0.00e+00
GPALN_000626-T1	GPLIN_000490100	402	451	100	88	402	98.756	772	0.00e+00
GPALN_000627-T1	GPLIN_000490000	352	367	100	99	366	96.175	680	0.00e+00
GPALN_000628-T1	GPLIN_000489900	194	134	50	72	97	100.000	201	3.37e-67
GPALN_000629-T1	GPLIN_001469300	809	785	95	98	772	99.352	1567	0.00e+00
GPALN_000630-T1	GPLIN_000489700	193	194	100	99	193	99.482	390	1.86e-141
GPALN_000631-T1	GPLIN_000489600	235	216	78	85	184	96.739	361	1.06e-128
GPALN_000632-T1	GPLIN_000489500	480	452	94	99	450	98.667	926	0.00e+00
GPALN_000633-T1	GPLIN_000489400	485	486	100	99	485	99.794	1008	0.00e+00
GPALN_000634-T1	GPLIN_000489300	123	138	100	89	123	99.187	252	1.17e-88
GPALN_000636-T1	GPLIN_001027500	769	778	100	99	769	100.000	1620	0.00e+00
GPALN_000637-T1	GPLIN_001027400	505	501	100	99	505	99.010	1021	0.00e+00
GPALN_000638-T1	GPLIN_001027300	929	1743	100	53	929	98.708	1877	0.00e+00
GPALN_000641-T1	GPLIN_001027200	182	183	100	99	182	100.000	378	6.06e-137
GPALN_000642-T1	GPLIN_001027100	335	302	100	99	335	89.851	601	0.00e+00
GPALN_000644-T1	GPLIN_001026900	533	534	100	99	533	100.000	1096	0.00e+00
GPALN_000645-T1	GPLIN_001026800	926	890	100	96	926	91.037	1680	0.00e+00
GPALN_000646-T1	GPLIN_001026700	343	327	90	94	309	100.000	619	0.00e+00
GPALN_000648-T1	GPLIN_001026500	566	348	61	99	347	100.000	723	0.00e+00
GPALN_000650-T1	GPLIN_001026200	235	250	95	89	223	96.413	425	1.73e-153
GPALN_000651-T1	GPLIN_001026100	779	740	100	99	779	94.865	1527	0.00e+00
GPALN_000655-T1	GPLIN_000699600	316	319	100	99	318	99.371	655	0.00e+00
GPALN_000657-T1	GPLIN_000699500	840	782	96	99	824	92.112	1534	0.00e+00
GPALN_000659-T1	GPLIN_000699400	428	683	94	59	401	99.751	822	0.00e+00
GPALN_000662-T1	GPLIN_000541000	221	130	56	95	123	100.000	256	6.60e-89
GPALN_000663-T1	GPLIN_000541100	130	131	100	99	130	100.000	262	9.20e-93
GPALN_000664-T1	GPLIN_000541200	177	154	100	99	180	77.222	271	3.63e-95
GPALN_000665-T1	GPLIN_000541300	631	632	100	99	631	100.000	1285	0.00e+00
GPALN_000666-T1	GPLIN_000541400	685	673	99	99	675	99.407	1384	0.00e+00
GPALN_000667-T1	GPLIN_000541500	231	232	100	99	231	100.000	464	3.21e-169
GPALN_000668-T1	GPLIN_000541600	247	248	100	99	247	100.000	513	0.00e+00
GPALN_000670-T1	GPLIN_000541900	515	473	54	53	277	90.253	468	2.68e-162
GPALN_000672-T1	GPLIN_000542100	340	338	99	99	337	94.955	664	0.00e+00
GPALN_000674-T1	GPLIN_000542200	155	142	100	99	155	90.968	283	3.13e-100
GPALN_000675-T1	GPLIN_000542300	299	263	88	99	263	99.240	544	0.00e+00
GPALN_000677-T1	GPLIN_000542500	585	585	100	99	585	98.291	1172	0.00e+00
GPALN_000678-T1	GPLIN_000542600	588	565	97	99	587	80.409	895	0.00e+00
GPALN_000680-T1	GPLIN_000542700	483	846	100	54	483	94.824	929	0.00e+00
GPALN_000681-T1	GPLIN_000542900	142	144	92	92	134	70.149	166	3.71e-54
GPALN_000685-T1	GPLIN_000543300	1282	1294	98	97	1263	96.754	2486	0.00e+00
GPALN_000686-T1	GPLIN_000543400	1316	1522	73	57	961	85.848	1556	0.00e+00
GPALN_000687-T1	GPLIN_000543500	405	376	100	99	408	90.441	733	0.00e+00
GPALN_000688-T1	GPLIN_000543600	1358	1102	77	91	1044	93.008	1964	0.00e+00
GPALN_000695-T1	GPLIN_000594600	266	456	88	64	291	79.381	459	1.07e-163
GPALN_000696-T1	GPLIN_000594500	219	220	100	99	219	99.087	449	7.76e-164
GPALN_000697-T1	GPLIN_000594400	957	630	66	99	632	99.209	1299	0.00e+00
GPALN_000698-T1	GPLIN_000594300	790	920	94	80	739	98.106	1511	0.00e+00
GPALN_000700-T1	GPLIN_000798100	1381	983	72	99	989	96.866	1940	0.00e+00
GPALN_000701-T1	GPLIN_000798000	520	441	65	75	350	90.857	623	0.00e+00
GPALN_000702-T1	GPLIN_000797900	231	351	97	63	223	94.170	420	7.17e-150
GPALN_000703-T1	GPLIN_000797800	680	681	100	99	680	99.559	1401	0.00e+00
GPALN_000704-T1	GPLIN_000797700	909	896	98	96	894	93.400	1703	0.00e+00
GPALN_000706-T1	GPLIN_000797400	151	152	100	99	151	100.000	304	1.19e-108
GPALN_000707-T1	GPLIN_000797300	627	628	100	99	627	99.203	1290	0.00e+00
GPALN_000708-T1	GPLIN_000797200	322	322	100	99	322	98.137	650	0.00e+00
GPALN_000710-T1	GPLIN_000797100	216	212	100	99	216	97.685	430	1.66e-156
GPALN_000711-T1	GPLIN_000797000	388	389	100	99	388	99.227	797	0.00e+00
GPALN_000712-T1	GPLIN_000796900	554	498	98	99	541	90.758	972	0.00e+00
GPALN_000713-T1	GPLIN_000905300	1047	600	57	99	599	98.497	1216	0.00e+00
GPALN_000714-T1	GPLIN_000905400	570	568	100	99	575	95.478	1081	0.00e+00
GPALN_000716-T1	GPLIN_000905500	1466	1185	75	92	1113	96.765	2217	0.00e+00
GPALN_000717-T1	GPLIN_000905700	608	379	62	99	375	98.933	768	0.00e+00
GPALN_000720-T1	GPLIN_000789700	367	303	75	89	274	98.540	557	0.00e+00
GPALN_000722-T1	GPLIN_000789800	952	1144	100	83	952	99.895	2005	0.00e+00
GPALN_000725-T1	GPLIN_000789900	70	71	100	99	70	100.000	139	6.36e-46
GPALN_000727-T1	GPLIN_000790000	430	587	100	73	430	99.070	874	0.00e+00
GPALN_000728-T1	GPLIN_000790100	396	390	100	99	396	97.980	797	0.00e+00
GPALN_000729-T1	GPLIN_000790200	237	243	100	99	242	97.934	489	4.59e-179
GPALN_000730-T1	GPLIN_000790300	533	523	100	99	547	92.870	1034	0.00e+00
GPALN_000731-T1	GPLIN_000790400	432	478	97	82	420	92.857	796	0.00e+00
GPALN_000735-T1	GPLIN_000790600	303	294	100	99	303	96.700	603	0.00e+00
GPALN_000736-T1	GPLIN_000790700	289	293	100	99	293	96.587	509	0.00e+00
GPALN_000738-T1	GPLIN_000830500	675	571	75	86	506	95.850	1018	0.00e+00
GPALN_000739-T1	GPLIN_000830400	1474	1237	72	85	1062	98.399	2127	0.00e+00
GPALN_000740-T1	GPLIN_000830300	433	291	67	99	289	98.962	593	0.00e+00
GPALN_000741-T1	GPLIN_000830200	344	361	98	99	357	87.675	615	0.00e+00
GPALN_000742-T1	GPLIN_000830100	330	326	100	99	330	98.485	612	0.00e+00
GPALN_000745-T1	GPLIN_000829900	319	294	53	57	169	97.633	302	2.23e-105
GPALN_000749-T1	GPLIN_000829600	586	517	65	74	380	100.000	769	0.00e+00
GPALN_000750-T1	GPLIN_000829500	333	539	90	53	301	93.688	580	0.00e+00
GPALN_000752-T1	GPLIN_000829400	371	343	96	99	358	95.251	687	0.00e+00
GPALN_000753-T1	GPLIN_000829300	382	359	100	99	382	93.717	725	0.00e+00
GPALN_000754-T1	GPLIN_000829200	338	339	100	99	338	100.000	706	0.00e+00
GPALN_000767-T1	GPLIN_001305400	254	174	63	91	159	99.371	339	2.49e-120
GPALN_000768-T1	GPLIN_001305500	754	459	61	99	458	99.563	936	0.00e+00
GPALN_000774-T1	GPLIN_000687100	512	308	60	99	307	100.000	656	0.00e+00
GPALN_000778-T1	GPLIN_000687000	650	450	69	99	447	99.553	892	0.00e+00
GPALN_000781-T1	GPLIN_000686900	889	776	88	99	784	96.429	1565	0.00e+00
GPALN_000782-T1	GPLIN_000686800	353	332	100	99	353	93.484	680	0.00e+00
GPALN_000784-T1	GPLIN_000686600	493	423	100	99	496	77.218	734	0.00e+00
GPALN_000785-T1	GPLIN_000686500	414	412	100	99	414	99.034	844	0.00e+00
GPALN_000788-T1	GPLIN_000686300	727	1017	100	64	727	87.620	1275	0.00e+00
GPALN_000790-T1	GPLIN_000686200	610	657	99	82	609	84.072	978	0.00e+00
GPALN_000792-T1	GPLIN_000686100	249	250	100	99	249	99.598	509	0.00e+00
GPALN_000794-T1	GPLIN_001635200	156	92	58	98	90	100.000	191	1.13e-64
GPALN_000801-T1	GPLIN_001346900	994	568	59	99	587	94.719	1118	0.00e+00
GPALN_000802-T1	GPLIN_001346800	708	789	85	72	599	94.491	1145	0.00e+00
GPALN_000807-T1	GPLIN_001346600	626	594	77	70	480	81.649	692	0.00e+00
GPALN_000813-T1	GPLIN_000158000	922	852	71	77	657	100.000	1347	0.00e+00
GPALN_000814-T1	GPLIN_000157900	143	128	100	99	143	88.811	243	4.03e-85
GPALN_000815-T1	GPLIN_000157800	371	346	94	99	348	99.138	714	0.00e+00
GPALN_000816-T1	GPLIN_000157700	291	301	98	95	285	99.649	593	0.00e+00
GPALN_000823-T1	GPLIN_001079300	207	195	100	99	207	93.237	391	1.86e-141
GPALN_000825-T1	GPLIN_001079500	1046	745	73	99	768	96.615	1526	0.00e+00
GPALN_000827-T1	GPLIN_000094100	99	90	87	96	86	100.000	168	1.38e-56
GPALN_000828-T1	GPLIN_000094000	489	601	87	76	456	89.254	823	0.00e+00
GPALN_000829-T1	GPLIN_000093900	2047	1792	99	99	2033	85.785	3481	0.00e+00
GPALN_000831-T1	GPLIN_000093800	219	208	100	99	219	92.237	410	1.92e-148
GPALN_000832-T1	GPLIN_000093700	133	134	100	99	133	100.000	276	3.80e-98
GPALN_000836-T1	GPLIN_001354700	480	846	93	53	446	99.327	908	0.00e+00
GPALN_000838-T1	GPLIN_001354800	329	553	83	50	276	94.585	434	8.35e-153
GPALN_000840-T1	GPLIN_001354900	524	508	100	99	524	96.756	1049	0.00e+00
GPALN_000841-T1	GPLIN_001355000	262	263	100	99	262	100.000	529	0.00e+00
GPALN_000842-T1	GPLIN_001355100	201	125	56	90	113	99.115	241	5.49e-83
GPALN_000846-T1	GPLIN_000584400	1328	1133	87	99	1165	95.536	2265	0.00e+00
GPALN_000847-T1	GPLIN_000584500	257	232	100	99	257	89.883	463	2.39e-168
GPALN_000853-T1	GPLIN_001071900	1158	917	81	99	941	93.411	1779	0.00e+00
GPALN_000854-T1	GPLIN_001071800	534	477	100	99	534	88.764	937	0.00e+00
GPALN_000855-T1	GPLIN_001071700	1192	1034	80	93	959	99.687	1972	0.00e+00
GPALN_000856-T1	GPLIN_001071600	404	369	81	89	328	99.695	680	0.00e+00
GPALN_000857-T1	GPLIN_001071500	693	637	100	99	710	81.972	1150	0.00e+00
GPALN_000858-T1	GPLIN_001071400	866	862	99	99	861	98.258	1771	0.00e+00
GPALN_000859-T1	GPLIN_001071300	1594	1189	63	81	1009	92.864	1890	0.00e+00
GPALN_000860-T1	GPLIN_001071100	1234	861	69	96	849	96.938	1687	0.00e+00
GPALN_000865-T1	GPLIN_000742200	814	773	99	98	803	92.279	1385	0.00e+00
GPALN_000869-T1	GPLIN_000742400	226	227	100	99	226	100.000	460	1.01e-167
GPALN_000874-T1	GPLIN_000742900	1796	1588	63	99	1127	87.195	2165	0.00e+00
GPALN_000876-T1	GPLIN_000743000	724	964	99	74	722	98.061	1449	0.00e+00
GPALN_000877-T1	GPLIN_000743100	571	508	89	99	507	99.211	1053	0.00e+00
GPALN_000878-T1	GPLIN_000743200	357	346	95	97	340	95.882	672	0.00e+00
GPALN_000880-T1	GPLIN_000743400	684	624	90	99	630	95.714	1231	0.00e+00
GPALN_000882-T1	GPLIN_001280300	1213	705	60	99	746	91.555	1367	0.00e+00
GPALN_000885-T1	GPLIN_000754600	604	456	75	99	452	99.115	943	0.00e+00
GPALN_000888-T1	GPLIN_000174000	1136	975	86	96	979	93.973	1850	0.00e+00
GPALN_000892-T1	GPLIN_000173700	478	386	80	99	383	99.739	783	0.00e+00
GPALN_000893-T1	GPLIN_000173600	1167	1170	94	89	1098	88.251	1898	0.00e+00
GPALN_000897-T1	GPLIN_000173300	880	581	68	99	598	96.656	1209	0.00e+00
GPALN_000898-T1	GPLIN_000173200	139	140	100	99	139	100.000	279	5.51e-99
GPALN_000899-T1	GPLIN_000173100	247	233	100	99	263	79.468	402	1.77e-144
GPALN_000900-T1	GPLIN_000173000	132	133	100	99	132	99.242	273	4.40e-97
GPALN_000901-T1	GPLIN_000172900	113	114	100	99	113	100.000	234	6.22e-82
GPALN_000902-T1	GPLIN_000172800	306	284	99	95	305	88.197	526	0.00e+00
GPALN_000903-T1	GPLIN_000172700	529	530	100	99	529	99.433	1082	0.00e+00
GPALN_000904-T1	GPLIN_000172600	123	124	100	99	123	99.187	253	4.47e-89
GPALN_000905-T1	GPLIN_000172500	379	316	100	99	379	83.113	613	0.00e+00
GPALN_000906-T1	GPLIN_000172400	780	736	100	99	794	89.421	1402	0.00e+00
GPALN_000908-T1	GPLIN_000172300	89	90	100	99	89	100.000	183	8.01e-63
GPALN_000909-T1	GPLIN_000172200	808	441	57	83	461	77.007	698	0.00e+00
GPALN_000919-T1	GPLIN_000258000	1380	1327	100	99	1380	95.290	2663	0.00e+00
GPALN_000921-T1	GPLIN_000257900	533	458	86	99	457	100.000	965	0.00e+00
GPALN_000923-T1	GPLIN_000257500	521	855	100	61	521	100.000	1078	0.00e+00
GPALN_000924-T1	GPLIN_000257400	862	1010	100	83	862	97.564	1745	0.00e+00
GPALN_000925-T1	GPLIN_000257700	376	354	73	77	274	99.635	562	0.00e+00
GPALN_000926-T1	GPLIN_000257600	429	388	100	99	429	90.210	790	0.00e+00
GPALN_000927-T1	GPLIN_000257300	1164	1058	97	99	1124	93.861	2096	0.00e+00
GPALN_000930-T1	GPLIN_000257100	189	125	66	99	124	100.000	255	6.14e-89
GPALN_000931-T1	GPLIN_000257000	699	689	99	99	696	98.420	1415	0.00e+00
GPALN_000932-T1	GPLIN_000256900	179	160	93	96	166	92.169	307	3.45e-109
GPALN_000933-T1	GPLIN_000256800	166	167	100	99	166	100.000	338	1.21e-121
GPALN_000934-T1	GPLIN_000256700	237	211	86	95	204	90.686	368	2.34e-131
GPALN_000935-T1	GPLIN_000256600	298	299	100	99	298	99.664	605	0.00e+00
GPALN_000936-T1	GPLIN_000256500	572	589	100	99	588	97.279	1180	0.00e+00
GPALN_000937-T1	GPLIN_000256400	281	251	100	99	281	88.968	508	0.00e+00
GPALN_000938-T1	GPLIN_000256300	355	326	100	99	355	91.549	656	0.00e+00
GPALN_000939-T1	GPLIN_000256200	591	567	96	99	566	99.647	1144	0.00e+00
GPALN_000940-T1	GPLIN_000256100	1142	1069	99	88	1126	76.377	1672	0.00e+00
GPALN_000941-T1	GPLIN_000256000	550	279	51	99	278	99.281	582	0.00e+00
GPALN_000945-T1	GPLIN_000244100	311	312	100	99	311	99.357	613	0.00e+00
GPALN_000946-T1	GPLIN_000244200	506	507	100	99	506	100.000	1062	0.00e+00
GPALN_000947-T1	GPLIN_000244300	182	147	64	79	116	93.966	222	9.17e-76
GPALN_000948-T1	GPLIN_000201900	1145	813	51	75	610	81.433	932	0.00e+00
GPALN_000950-T1	GPLIN_001052700	673	384	57	99	383	99.739	791	0.00e+00
GPALN_000951-T1	GPLIN_001052500	1031	904	97	97	1001	84.316	1522	0.00e+00
GPALN_000952-T1	GPLIN_001052300	861	608	73	99	626	96.486	1251	0.00e+00
GPALN_000955-T1	GPLIN_001052100	923	1396	99	64	922	95.553	1800	0.00e+00
GPALN_000957-T1	GPLIN_001052000	220	202	82	76	181	84.530	296	1.98e-103
GPALN_000958-T1	GPLIN_001051900	1120	801	77	99	864	89.815	1574	0.00e+00
GPALN_000959-T1	GPLIN_001051700	1427	1407	100	99	1443	95.703	2810	0.00e+00
GPALN_000962-T1	GPLIN_001278200	216	226	100	96	216	100.000	447	4.68e-163
GPALN_000963-T1	GPLIN_001278100	235	232	100	99	235	98.298	472	2.59e-172
GPALN_000965-T1	GPLIN_001278000	263	261	100	99	263	98.859	522	0.00e+00
GPALN_000966-T1	GPLIN_001277900	826	838	100	99	837	98.447	1711	0.00e+00
GPALN_000967-T1	GPLIN_001277800	535	522	99	95	529	94.140	1011	0.00e+00
GPALN_000969-T1	GPLIN_001277700	459	671	91	62	419	99.284	877	0.00e+00
GPALN_000970-T1	GPLIN_001277600	650	632	100	99	650	94.154	1256	0.00e+00
GPALN_000973-T1	GPLIN_000988000	452	265	58	99	264	100.000	542	0.00e+00
GPALN_000974-T1	GPLIN_000988100	569	547	100	99	569	95.958	1115	0.00e+00
GPALN_000975-T1	GPLIN_000988200	427	409	100	99	427	95.316	835	0.00e+00
GPALN_000979-T1	GPLIN_000988700	563	573	97	95	546	99.267	1108	0.00e+00
GPALN_000980-T1	GPLIN_000988800	663	632	96	99	640	97.188	1273	0.00e+00
GPALN_000981-T1	GPLIN_000988900	465	440	100	99	465	94.194	889	0.00e+00
GPALN_000982-T1	GPLIN_000989000	98	99	100	99	98	98.980	203	2.07e-70
GPALN_000983-T1	GPLIN_000989100	488	457	100	99	488	93.443	918	0.00e+00
GPALN_000992-T1	GPLIN_001404100	596	482	79	99	482	96.680	966	0.00e+00
GPALN_000993-T1	GPLIN_001466900	582	643	88	80	512	97.266	997	0.00e+00
GPALN_000995-T1	GPLIN_000883100	496	306	59	96	295	96.271	585	0.00e+00
GPALN_000997-T1	GPLIN_000883200	448	462	52	50	233	100.000	485	3.14e-170
GPALN_000998-T1	GPLIN_000883300	2277	1918	85	99	1932	98.085	3685	0.00e+00
GPALN_001000-T1	GPLIN_000883500	320	237	72	98	232	86.638	355	1.12e-125
GPALN_001004-T1	GPLIN_000652500	164	281	94	60	168	91.071	315	1.26e-110
GPALN_001005-T1	GPLIN_000652400	96	97	100	99	96	100.000	199	1.43e-68
GPALN_001007-T1	GPLIN_000652300	402	404	100	99	403	99.752	830	0.00e+00
GPALN_001008-T1	GPLIN_000652200	776	745	100	99	776	94.974	1504	0.00e+00
GPALN_001015-T1	GPLIN_000651900	636	816	95	71	597	87.940	970	0.00e+00
GPALN_001017-T1	GPLIN_001563800	301	308	70	92	284	70.775	378	5.35e-133
GPALN_001019-T1	GPLIN_000651700	82	83	100	99	82	100.000	168	4.57e-57
GPALN_001020-T1	GPLIN_000651600	325	328	90	82	292	90.753	533	0.00e+00
GPALN_001021-T1	GPLIN_000651500	783	715	92	98	724	95.028	1401	0.00e+00
GPALN_001022-T1	GPLIN_000651400	383	489	96	73	369	93.496	716	0.00e+00
GPALN_001024-T1	GPLIN_000651300	511	465	100	99	515	85.631	875	0.00e+00
GPALN_001025-T1	GPLIN_000651200	1119	977	86	99	1012	90.613	1764	0.00e+00
GPALN_001032-T1	GPLIN_001055200	798	439	57	99	454	95.154	890	0.00e+00
GPALN_001033-T1	GPLIN_001055300	373	374	100	99	373	99.732	773	0.00e+00
GPALN_001034-T1	GPLIN_001055400	650	882	90	65	583	94.854	1139	0.00e+00
GPALN_001037-T1	GPLIN_001056000	351	305	60	83	254	77.559	351	5.39e-122
GPALN_001042-T1	GPLIN_000711500	856	822	97	99	834	97.962	1683	0.00e+00
GPALN_001045-T1	GPLIN_000711600	327	423	98	80	338	91.124	632	0.00e+00
GPALN_001046-T1	GPLIN_000711700	488	312	64	99	311	98.714	610	0.00e+00
GPALN_001048-T1	GPLIN_000527000	517	518	100	99	517	99.613	1069	0.00e+00
GPALN_001049-T1	GPLIN_000527100	304	305	100	99	304	100.000	620	0.00e+00
GPALN_001050-T1	GPLIN_000385500	2594	1743	67	94	1740	93.506	3329	0.00e+00
GPALN_001053-T1	GPLIN_000400500	435	248	57	99	247	99.595	498	4.89e-179
GPALN_001054-T1	GPLIN_000400700	4691	4933	52	50	2451	97.552	4925	0.00e+00
GPALN_001055-T1	GPLIN_000400800	984	1023	98	99	1042	87.620	1598	0.00e+00
GPALN_001058-T1	GPLIN_000401000	284	514	93	54	276	94.203	539	0.00e+00
GPALN_001059-T1	GPLIN_000401100	380	335	91	99	347	85.303	548	0.00e+00
GPALN_001063-T1	GPLIN_001222900	264	265	100	99	264	98.485	532	0.00e+00
GPALN_001064-T1	GPLIN_001222800	730	731	100	99	730	98.904	1488	0.00e+00
GPALN_001065-T1	GPLIN_001222700	650	646	100	99	650	98.462	1327	0.00e+00
GPALN_001066-T1	GPLIN_001222500	450	442	100	99	450	91.778	842	0.00e+00
GPALN_001069-T1	GPLIN_001222300	739	740	100	99	739	97.158	1497	0.00e+00
GPALN_001071-T1	GPLIN_001222200	510	484	97	99	495	96.970	971	0.00e+00
GPALN_001077-T1	GPLIN_001224300	1404	1099	84	100	1180	90.694	1691	0.00e+00
GPALN_001081-T1	GPLIN_001224700	274	435	94	58	257	97.665	530	0.00e+00
GPALN_001086-T1	GPLIN_000043700	1685	1686	100	99	1685	99.347	3450	0.00e+00
GPALN_001087-T1	GPLIN_000043800	659	638	98	99	648	94.907	1259	0.00e+00
GPALN_001088-T1	GPLIN_000043900	184	171	91	98	168	99.405	347	1.39e-124
GPALN_001089-T1	GPLIN_000044000	177	153	100	99	177	82.486	290	9.80e-103
GPALN_001093-T1	GPLIN_000044300	2425	1650	69	97	1676	92.482	3038	0.00e+00
GPALN_001095-T1	GPLIN_000044800	271	272	100	99	271	100.000	562	0.00e+00
GPALN_001096-T1	GPLIN_000044900	1096	1354	85	67	934	92.612	1739	0.00e+00
GPALN_001099-T1	GPLIN_001245600	1137	1081	88	96	1077	81.430	1695	0.00e+00
GPALN_001102-T1	GPLIN_000043400	771	757	97	99	756	97.751	1515	0.00e+00
GPALN_001104-T1	GPLIN_000043100	636	852	74	57	502	81.474	767	0.00e+00
GPALN_001108-T1	GPLIN_000050900	765	1283	99	60	764	97.644	1541	0.00e+00
GPALN_001110-T1	GPLIN_001559100	278	153	53	95	146	97.945	296	4.14e-103
GPALN_001111-T1	GPLIN_000050800	565	518	92	99	517	98.259	1054	0.00e+00
GPALN_001112-T1	GPLIN_001601500	334	229	62	97	222	92.342	414	7.04e-148
GPALN_001115-T1	GPLIN_000050400	453	606	80	55	362	89.227	660	0.00e+00
GPALN_001117-T1	GPLIN_000050300	344	179	56	97	194	88.144	346	1.83e-121
GPALN_001118-T1	GPLIN_000050200	158	132	53	63	83	100.000	166	6.08e-54
GPALN_001119-T1	GPLIN_001282900	243	396	98	60	238	99.580	496	2.24e-179
GPALN_001122-T1	GPLIN_001283000	317	454	96	67	303	99.340	632	0.00e+00
GPALN_001124-T1	GPLIN_001283200	513	513	100	99	513	99.415	1031	0.00e+00
GPALN_001126-T1	GPLIN_001283300	358	308	68	77	261	80.843	367	1.57e-145
GPALN_001128-T1	GPLIN_001206700	247	248	100	99	247	99.595	509	0.00e+00
GPALN_001129-T1	GPLIN_001206800	395	331	50	60	198	99.495	410	1.27e-143
GPALN_001131-T1	GPLIN_000916700	371	353	54	57	202	98.515	414	3.51e-145
GPALN_001140-T1	GPLIN_001370300	323	211	67	90	218	84.862	369	1.31e-130
GPALN_001144-T1	GPLIN_000684600	928	1391	83	66	916	77.729	1286	0.00e+00
GPALN_001147-T1	GPLIN_000684400	150	151	100	99	150	98.667	300	6.41e-107
GPALN_001149-T1	GPLIN_000684200	277	213	70	91	194	98.969	385	1.18e-137
GPALN_001150-T1	GPLIN_000684100	77	78	100	99	77	100.000	158	4.98e-53
GPALN_001153-T1	GPLIN_001613000	272	221	100	99	272	78.676	399	3.55e-143
GPALN_001154-T1	GPLIN_001030400	1509	1306	61	68	924	95.455	1824	0.00e+00
GPALN_001156-T1	GPLIN_001030300	330	331	100	99	330	100.000	682	0.00e+00
GPALN_001158-T1	GPLIN_001029800	889	637	67	96	625	92.160	1166	0.00e+00
GPALN_001159-T1	GPLIN_001029700	172	173	100	99	172	98.837	350	4.06e-126
GPALN_001160-T1	GPLIN_001029600	542	427	76	97	414	96.377	824	0.00e+00
GPALN_001163-T1	GPLIN_001267100	1893	1849	56	59	1099	94.722	1885	0.00e+00
GPALN_001167-T1	GPLIN_001267300	591	893	98	65	581	99.312	1197	0.00e+00
GPALN_001175-T1	GPLIN_001098700	134	135	100	99	134	97.761	269	3.13e-95
GPALN_001176-T1	GPLIN_001098800	187	147	87	99	162	88.272	282	3.09e-99
GPALN_001178-T1	GPLIN_001099400	511	487	95	99	486	98.148	999	0.00e+00
GPALN_001179-T1	GPLIN_001099500	340	341	100	99	340	100.000	713	0.00e+00
GPALN_001180-T1	GPLIN_001099600	419	420	100	99	419	99.761	872	0.00e+00
GPALN_001186-T1	GPLIN_000402500	462	464	100	99	463	98.704	949	0.00e+00
GPALN_001187-T1	GPLIN_000402400	350	336	99	99	347	95.677	683	0.00e+00
GPALN_001191-T1	GPLIN_000402000	393	352	100	99	394	87.056	682	0.00e+00
GPALN_001192-T1	GPLIN_000401900	325	287	88	99	286	97.902	581	0.00e+00
GPALN_001195-T1	GPLIN_000401500	1522	892	57	98	875	99.086	1779	0.00e+00
GPALN_001198-T1	GPLIN_001231900	133	141	100	94	133	100.000	265	9.91e-94
GPALN_001200-T1	GPLIN_001232100	162	163	100	99	162	100.000	313	5.42e-112
GPALN_001201-T1	GPLIN_001232200	122	110	59	65	72	98.611	145	5.77e-47
GPALN_001203-T1	GPLIN_001232500	409	291	65	91	264	98.485	540	0.00e+00
GPALN_001204-T1	GPLIN_001232600	353	354	100	99	353	96.034	685	0.00e+00
GPALN_001206-T1	GPLIN_001232700	102	126	67	54	68	88.235	86.3	1.23e-23
GPALN_001207-T1	GPLIN_001232800	333	334	100	99	333	100.000	685	0.00e+00
