#A_id	B_id	A_length	B_length	A_qcovhsp	B_qcovhsp	length	pident	bitscore	evalue
GPALN_007051-T1	GLOROS_017673	1011	760	78	98	798	71.554	1122	0.00e+00
GPALN_001381-T1	GLOROS_005071	616	634	100	100	634	95.426	1258	0.00e+00
GPALN_010081-T1	GLOROS_014274	911	898	100	100	912	90.939	1605	0.00e+00
GPALN_008643-T1	GLOROS_010475	522	381	69	90	344	90.331	650	0.00e+00
GPALN_013830-T1	GLOROS_015147	309	215	70	100	215	98.140	432	1.86e-155
GPALN_007957-T1	GLOROS_009351	1566	962	61	100	962	95.946	1826	0.00e+00
GPALN_013636-T1	GLOROS_015378	850	601	72	99	614	94.951	1191	0.00e+00
GPALN_015735-T1	GLOROS_003672	353	365	100	100	365	95.616	707	0.00e+00
GPALN_003737-T1	GLOROS_007360	1695	1191	70	99	1219	92.207	2258	0.00e+00
GPALN_007385-T1	GLOROS_000555	376	356	85	89	325	80.308	461	1.66e-164
GPALN_004499-T1	GLOROS_014387	441	330	58	78	256	96.484	514	0.00e+00
GPALN_002906-T1	GLOROS_006769	394	225	50	83	197	88.832	354	2.70e-123
GPALN_009871-T1	GLOROS_009993	589	397	61	82	359	76.099	502	6.08e-176
GPALN_000207-T1	GLOROS_002085	1854	1126	59	95	1105	86.074	1748	0.00e+00
GPALN_009298-T1	GLOROS_003903	768	758	96	94	726	94.022	1389	0.00e+00
GPALN_015720-T1	GLOROS_003685	216	128	59	100	128	100.000	265	1.67e-92
GPALN_012782-T1	GLOROS_000954	181	178	100	100	181	97.238	345	1.05e-123
GPALN_001070-T1	GLOROS_003173	503	263	52	99	264	77.652	406	1.80e-141
GPALN_010479-T1	GLOROS_007923	163	163	100	100	163	100.000	338	1.50e-121
GPALN_001903-T1	GLOROS_004441	474	455	91	96	436	97.936	857	0.00e+00
GPALN_014728-T1	GLOROS_014695	463	447	97	100	447	97.763	921	0.00e+00
GPALN_000561-T1	GLOROS_002547	1076	780	56	77	607	96.540	1186	0.00e+00
GPALN_013728-T1	GLOROS_015269	416	274	62	95	259	97.297	530	0.00e+00
GPALN_013790-T1	GLOROS_015195	402	279	63	90	254	94.882	500	5.68e-180
GPALN_013508-T1	GLOROS_004301	283	272	73	84	207	82.305	377	2.32e-133
GPALN_011091-T1	GLOROS_008153	372	270	67	87	249	93.574	466	4.23e-167
GPALN_006437-T1	GLOROS_008720	2152	1377	61	86	1227	88.176	2223	0.00e+00
GPALN_011520-T1	GLOROS_001427	459	451	85	84	395	91.392	732	0.00e+00
GPALN_014720-T1	GLOROS_014687	140	138	100	100	140	96.429	279	4.95e-99
GPALN_000797-T1	GLOROS_002810	716	373	54	72	283	70.663	479	1.46e-173
GPALN_011065-T1	GLOROS_008182	296	212	58	65	137	89.595	158	3.20e-53
GPALN_014920-T1	GLOROS_001790	1047	1132	96	97	1086	87.032	1870	0.00e+00
GPALN_008557-T1	GLOROS_012765	101	98	100	100	101	95.050	195	4.93e-67
GPALN_002856-T1	GLOROS_006712	788	597	73	95	580	91.552	1068	0.00e+00
GPALN_000200-T1	GLOROS_002080	218	187	51	59	112	95.536	216	4.09e-72
GPALN_012877-T1	GLOROS_000833	573	652	100	100	652	78.834	999	0.00e+00
GPALN_002037-T1	GLOROS_004604	293	296	100	68	201	70.032	313	6.77e-112
GPALN_014695-T1	GLOROS_014667	583	416	62	87	365	95.068	733	0.00e+00
GPALN_010761-T1	GLOROS_012110	365	353	96	100	353	98.017	718	0.00e+00
GPALN_001881-T1	GLOROS_004417	495	349	68	99	346	91.040	646	0.00e+00
GPALN_014725-T1	GLOROS_014692	101	101	100	100	101	95.050	192	5.43e-66
GPALN_002739-T1	GLOROS_006529	527	400	63	84	334	94.910	654	0.00e+00
GPALN_000638-T1	GLOROS_002607	929	557	59	99	553	94.575	1056	0.00e+00
GPALN_015795-T1	GLOROS_003588	833	669	74	95	634	89.274	1110	0.00e+00
GPALN_000120-T1	GLOROS_001992	240	269	100	90	241	95.851	472	1.14e-171
GPALN_007396-T1	GLOROS_000567	452	439	91	99	437	87.414	738	0.00e+00
GPALN_006628-T1	GLOROS_016823	309	308	99	100	308	88.961	584	0.00e+00
GPALN_013914-T1	GLOROS_017404	354	341	100	100	355	89.296	629	0.00e+00
GPALN_009942-T1	GLOROS_006834	158	199	100	79	158	98.101	324	1.57e-115
GPALN_008835-T1	GLOROS_010730	1000	794	79	99	790	96.456	1601	0.00e+00
GPALN_001981-T1	GLOROS_004534	2035	1678	80	94	1654	88.210	2872	0.00e+00
GPALN_000085-T1	GLOROS_001932	199	232	100	86	200	94.500	371	1.29e-133
GPALN_003041-T1	GLOROS_005330	453	454	100	100	454	98.238	922	0.00e+00
GPALN_014058-T1	GLOROS_000344	357	178	50	100	178	85.955	317	1.03e-109
GPALN_011332-T1	GLOROS_001197	310	310	100	100	310	96.129	617	0.00e+00
GPALN_007544-T1	GLOROS_009893	731	761	100	100	762	92.257	1448	0.00e+00
GPALN_008721-T1	GLOROS_010592	537	506	100	100	537	79.888	852	0.00e+00
GPALN_005293-T1	GLOROS_007075	1276	727	56	100	741	88.394	1325	0.00e+00
GPALN_000778-T1	GLOROS_002791	650	435	56	82	361	93.075	644	0.00e+00
GPALN_014662-T1	GLOROS_016011	189	189	100	100	189	96.296	381	1.04e-137
GPALN_001458-T1	GLOROS_004973	528	282	53	96	281	86.477	315	6.26e-105
GPALN_002579-T1	GLOROS_006306	601	601	100	100	601	93.677	1145	0.00e+00
GPALN_008271-T1	GLOROS_012394	1180	856	73	100	858	98.135	1757	0.00e+00
GPALN_011078-T1	GLOROS_008166	257	156	60	99	154	99.351	312	4.94e-110
GPALN_000107-T1	GLOROS_001956	187	93	50	100	93	87.097	167	7.05e-55
GPALN_008318-T1	GLOROS_012450	1209	1233	99	97	1225	88.590	1785	0.00e+00
GPALN_009093-T1	GLOROS_013202	389	345	88	99	344	97.965	712	0.00e+00
GPALN_011534-T1	GLOROS_001455	1924	1311	68	94	1318	81.032	1777	0.00e+00
GPALN_000823-T1	GLOROS_002842	207	207	100	100	207	97.585	419	3.61e-152
GPALN_005164-T1	GLOROS_013901	157	155	100	100	157	93.631	266	2.88e-93
GPALN_003965-T1	GLOROS_010341	355	355	100	100	355	96.901	711	0.00e+00
GPALN_011888-T1	GLOROS_016771	643	695	99	98	682	76.833	1006	0.00e+00
GPALN_012966-T1	GLOROS_000719	235	274	99	86	237	88.608	394	6.59e-141
GPALN_005438-T1	GLOROS_007263	468	322	69	100	322	99.068	666	0.00e+00
GPALN_002432-T1	GLOROS_006095	365	365	100	100	366	98.087	729	0.00e+00
GPALN_007898-T1	GLOROS_009423	838	666	79	97	666	95.646	1328	0.00e+00
GPALN_007995-T1	GLOROS_009292	117	157	84	64	102	74.510	140	3.67e-44
GPALN_008395-T1	GLOROS_012544	201	201	100	100	201	98.010	411	2.07e-149
GPALN_005871-T1	GLOROS_016338	474	486	100	98	474	93.460	864	0.00e+00
GPALN_014073-T1	GLOROS_000319	604	629	85	79	516	88.566	919	0.00e+00
GPALN_008463-T1	GLOROS_012635	171	153	88	97	151	92.053	272	5.55e-99
GPALN_012981-T1	GLOROS_000702	446	350	77	99	345	97.101	694	0.00e+00
GPALN_009958-T1	GLOROS_006851	763	775	80	77	610	86.230	920	0.00e+00
GPALN_000629-T1	GLOROS_002596	809	702	85	94	694	90.058	1025	0.00e+00
GPALN_012820-T1	GLOROS_000909	458	458	100	100	458	98.690	934	0.00e+00
GPALN_005829-T1	GLOROS_000128	399	294	52	70	206	96.117	425	5.38e-150
GPALN_012708-T1	GLOROS_001043	883	834	96	100	845	97.041	1683	0.00e+00
GPALN_001522-T1	GLOROS_004898	550	531	100	100	550	94.909	1055	0.00e+00
GPALN_008827-T1	GLOROS_010719	361	358	100	97	361	94.183	704	0.00e+00
GPALN_005373-T1	GLOROS_007172	353	252	66	91	233	93.562	443	8.81e-159
GPALN_013726-T1	GLOROS_015272	338	326	82	85	276	93.478	533	0.00e+00
GPALN_002435-T1	GLOROS_006099	410	394	95	100	396	83.838	678	0.00e+00
GPALN_009076-T1	GLOROS_013182	226	212	94	100	212	96.698	429	1.13e-155
GPALN_013141-T1	GLOROS_012933	113	112	88	100	112	84.821	172	1.25e-57
GPALN_005533-T1	GLOROS_004189	861	697	83	97	715	87.832	1260	0.00e+00
GPALN_013569-T1	GLOROS_004368	275	283	95	93	263	94.677	480	4.97e-174
GPALN_008050-T1	GLOROS_009226	553	378	69	100	381	96.325	748	0.00e+00
GPALN_014991-T1	GLOROS_009624	629	622	100	100	629	94.118	1156	0.00e+00
GPALN_007573-T1	GLOROS_009869	163	92	52	93	86	83.721	138	1.53e-43
GPALN_003672-T1	GLOROS_007455	125	85	66	94	83	74.699	122	6.43e-38
GPALN_010128-T1	GLOROS_009980	140	136	91	93	128	73.438	193	2.03e-65
GPALN_006358-T1	GLOROS_008617	338	266	74	94	249	97.590	509	0.00e+00
GPALN_001985-T1	GLOROS_004539	555	541	100	100	555	94.414	1079	0.00e+00
GPALN_001734-T1	GLOROS_015410	1834	1820	100	100	1838	95.811	3615	0.00e+00
GPALN_006565-T1	GLOROS_013132	156	156	100	100	156	98.077	317	2.35e-113
GPALN_000407-T1	GLOROS_002338	592	588	99	96	589	88.115	984	0.00e+00
GPALN_004255-T1	GLOROS_016432	555	556	100	100	556	95.863	1107	0.00e+00
GPALN_011669-T1	GLOROS_001658	264	255	94	93	254	84.375	421	2.48e-151
GPALN_007607-T1	GLOROS_009823	135	146	99	97	141	81.560	217	1.33e-74
GPALN_011144-T1	GLOROS_008081	306	233	76	100	233	96.137	464	3.78e-168
GPALN_008443-T1	GLOROS_012609	654	481	65	90	437	90.847	655	0.00e+00
GPALN_002038-T1	GLOROS_004607	363	327	72	80	262	90.458	469	1.39e-167
GPALN_008522-T1	GLOROS_012721	215	185	86	99	184	91.848	338	1.36e-120
GPALN_007327-T1	GLOROS_000486	400	388	100	100	400	90.750	739	0.00e+00
GPALN_015907-T1	GLOROS_010396	339	338	98	99	334	75.150	510	0.00e+00
GPALN_001347-T1	GLOROS_005097	1095	748	66	97	725	95.448	1377	0.00e+00
GPALN_013675-T1	GLOROS_015327	424	442	100	100	447	91.275	785	0.00e+00
GPALN_001930-T1	GLOROS_004473	397	419	99	99	415	93.012	793	0.00e+00
GPALN_007648-T1	GLOROS_009770	502	470	95	99	478	94.351	888	0.00e+00
GPALN_000839-T1	GLOROS_002858	203	204	100	100	204	95.588	405	1.06e-146
GPALN_000968-T1	GLOROS_003029	394	394	100	100	395	97.468	785	0.00e+00
GPALN_006336-T1	GLOROS_008573	259	259	100	100	259	99.614	528	0.00e+00
GPALN_001994-T1	GLOROS_004549	365	351	90	99	349	83.954	535	0.00e+00
GPALN_008930-T1	GLOROS_010877	272	272	100	100	272	96.324	544	0.00e+00
GPALN_006922-T1	GLOROS_008883	434	434	100	100	434	99.309	889	0.00e+00
GPALN_009050-T1	GLOROS_013147	1475	824	57	100	841	94.174	1547	0.00e+00
GPALN_015471-T1	GLOROS_009138	170	170	100	100	170	99.412	345	2.51e-124
GPALN_014473-T1	GLOROS_014056	1153	799	59	81	682	86.217	1124	0.00e+00
GPALN_000625-T1	GLOROS_002592	580	390	67	100	390	94.103	739	0.00e+00
GPALN_000278-T1	GLOROS_002175	132	98	74	100	98	97.959	197	1.41e-67
GPALN_000997-T1	GLOROS_003069	448	425	91	96	408	90.931	766	0.00e+00
GPALN_000824-T1	GLOROS_002843	705	660	86	92	610	95.410	1202	0.00e+00
GPALN_009323-T1	GLOROS_003881	97	97	100	100	97	91.753	128	8.36e-59
GPALN_000356-T1	GLOROS_002278	695	779	100	100	779	85.366	1220	0.00e+00
GPALN_008088-T1	GLOROS_012777	226	203	90	100	203	94.581	389	3.62e-140
GPALN_001404-T1	GLOROS_005035	606	603	70	70	429	91.375	766	0.00e+00
GPALN_000769-T1	GLOROS_002778	394	215	53	97	208	96.635	423	1.12e-150
GPALN_012967-T1	GLOROS_000718	277	280	94	93	259	92.278	494	1.71e-179
GPALN_000565-T1	GLOROS_002540	798	654	80	95	636	93.711	1230	0.00e+00
GPALN_001563-T1	GLOROS_004849	1411	982	64	91	901	89.213	1547	0.00e+00
GPALN_000594-T1	GLOROS_002560	168	189	100	89	168	99.405	347	1.04e-124
GPALN_004687-T1	GLOROS_000081	387	216	56	100	216	91.204	387	2.60e-136
GPALN_003472-T1	GLOROS_007688	80	80	100	100	80	100.000	159	1.79e-53
GPALN_003948-T1	GLOROS_010354	221	223	100	100	223	95.067	364	2.84e-130
GPALN_009212-T1	GLOROS_003705	232	232	100	100	232	97.414	459	4.31e-167
GPALN_014203-T1	GLOROS_009591	350	249	62	85	216	89.352	404	1.82e-143
GPALN_007073-T1	GLOROS_011754	94	78	70	85	67	76.119	68.6	2.46e-17
GPALN_014577-T1	GLOROS_014519	299	299	100	100	299	99.331	620	0.00e+00
GPALN_008661-T1	GLOROS_010504	1099	1088	100	100	1099	97.998	2250	0.00e+00
GPALN_015993-T1	GLOROS_013445	228	159	70	100	159	98.113	314	4.42e-111
GPALN_013764-T1	GLOROS_015229	274	303	69	63	190	95.789	379	8.41e-134
GPALN_001110-T1	GLOROS_003253	278	152	53	96	146	96.575	291	2.29e-101
GPALN_011002-T1	GLOROS_008259	1262	1284	99	99	1299	94.380	2503	0.00e+00
GPALN_010043-T1	GLOROS_006938	309	195	63	100	195	98.462	383	2.33e-136
GPALN_001059-T1	GLOROS_003139	380	357	75	80	288	84.375	459	1.34e-162
GPALN_015726-T1	GLOROS_003680	784	762	100	100	784	95.153	1543	0.00e+00
GPALN_002665-T1	GLOROS_006421	218	180	54	65	117	91.453	218	8.67e-73
GPALN_012634-T1	GLOROS_011359	410	400	100	100	413	87.167	736	0.00e+00
GPALN_003430-T1	GLOROS_007753	139	135	65	67	91	97.802	185	5.11e-62
GPALN_013536-T1	GLOROS_004327	145	113	78	100	113	98.230	231	3.27e-80
GPALN_002861-T1	GLOROS_006720	501	269	54	99	272	88.603	406	1.95e-141
GPALN_010239-T1	GLOROS_011986	495	299	51	84	251	81.275	414	2.29e-144
GPALN_006662-T1	GLOROS_005839	347	337	96	99	335	94.627	647	0.00e+00
GPALN_007482-T1	GLOROS_012068	464	477	100	100	494	85.830	823	0.00e+00
GPALN_013932-T1	GLOROS_018843	220	217	96	98	213	89.671	365	2.13e-130
GPALN_012813-T1	GLOROS_000920	418	414	100	100	420	96.667	810	0.00e+00
GPALN_014731-T1	GLOROS_014698	507	486	97	98	495	89.293	840	0.00e+00
GPALN_007551-T1	GLOROS_009886	146	218	95	63	138	86.957	227	5.55e-86
GPALN_000751-T1	GLOROS_002753	273	273	100	100	273	97.436	543	0.00e+00
GPALN_003839-T1	GLOROS_013521	154	152	98	99	151	92.715	296	1.82e-105
GPALN_002372-T1	GLOROS_006025	435	441	97	100	441	91.383	834	0.00e+00
GPALN_008223-T1	GLOROS_012322	843	525	53	85	450	85.556	633	0.00e+00
GPALN_003546-T1	GLOROS_007607	241	241	100	100	241	99.170	502	0.00e+00
GPALN_007272-T1	GLOROS_000206	950	555	56	96	534	94.757	1040	0.00e+00
GPALN_011514-T1	GLOROS_001416	326	216	63	98	214	87.850	377	2.40e-133
GPALN_005411-T1	GLOROS_007223	193	193	100	100	193	98.964	389	8.86e-141
GPALN_010825-T1	GLOROS_016987	254	191	75	100	191	94.241	343	6.80e-122
GPALN_005640-T1	GLOROS_004062	336	394	88	74	297	93.603	550	0.00e+00
GPALN_006136-T1	GLOROS_008312	688	667	87	94	630	93.016	1184	0.00e+00
GPALN_012169-T1	GLOROS_016630	285	215	76	95	217	89.862	389	1.06e-138
GPALN_016238-T1	GLOROS_019096	347	346	99	100	346	75.145	506	0.00e+00
GPALN_011474-T1	GLOROS_001377	396	370	96	99	379	87.863	632	0.00e+00
GPALN_011727-T1	GLOROS_016224	1691	1685	99	98	1700	89.708	2884	0.00e+00
GPALN_007913-T1	GLOROS_009408	300	303	99	99	299	97.324	595	0.00e+00
GPALN_014052-T1	GLOROS_015721	88	89	99	69	61	75.410	67.4	5.16e-22
GPALN_007991-T1	GLOROS_009301	181	207	67	68	124	79.720	197	3.91e-65
GPALN_008306-T1	GLOROS_012399	389	369	92	100	371	88.679	623	0.00e+00
GPALN_000764-T1	GLOROS_002771	305	283	92	99	282	100.000	586	0.00e+00
GPALN_004066-T1	GLOROS_011074	673	513	64	81	437	85.355	742	0.00e+00
GPALN_004413-T1	GLOROS_010015	402	408	96	89	385	91.169	716	0.00e+00
GPALN_006483-T1	GLOROS_008786	396	310	67	86	266	95.865	510	0.00e+00
GPALN_005543-T1	GLOROS_004176	779	495	63	97	480	95.927	845	0.00e+00
GPALN_012844-T1	GLOROS_000876	4230	2821	67	99	2843	93.036	5262	0.00e+00
GPALN_002839-T1	GLOROS_006691	298	153	51	100	153	95.425	310	2.43e-108
GPALN_010118-T1	GLOROS_010002	166	168	100	100	168	90.476	306	8.87e-109
GPALN_005390-T1	GLOROS_007196	347	183	55	99	197	86.802	339	1.48e-118
GPALN_000937-T1	GLOROS_002975	281	280	99	100	280	98.571	580	0.00e+00
GPALN_002204-T1	GLOROS_010211	511	492	99	99	507	86.588	907	0.00e+00
GPALN_008492-T1	GLOROS_012675	637	542	85	97	544	89.338	884	0.00e+00
GPALN_000836-T1	GLOROS_002855	480	480	100	100	480	98.958	976	0.00e+00
GPALN_006477-T1	GLOROS_008781	836	457	54	98	450	94.889	884	0.00e+00
GPALN_012539-T1	GLOROS_011499	124	105	73	85	91	80.220	138	3.57e-44
GPALN_004479-T1	GLOROS_014408	92	91	98	99	90	100.000	176	6.22e-60
GPALN_002409-T1	GLOROS_001661	125	158	99	78	124	90.323	228	7.03e-79
GPALN_014418-T1	GLOROS_013969	315	243	72	91	228	85.526	383	3.13e-139
GPALN_009285-T1	GLOROS_003920	685	395	64	100	435	78.851	647	0.00e+00
GPALN_000611-T1	GLOROS_002577	206	206	100	100	206	95.631	416	2.66e-151
GPALN_000167-T1	GLOROS_002049	1552	886	56	95	893	83.203	1370	0.00e+00
GPALN_000227-T1	GLOROS_002118	113	112	100	100	113	98.230	224	4.28e-78
GPALN_003377-T1	GLOROS_007804	158	100	53	83	83	81.928	146	1.37e-46
GPALN_001257-T1	GLOROS_003479	368	215	56	95	206	96.117	394	2.48e-139
GPALN_006886-T1	GLOROS_009596	104	104	100	100	104	96.154	155	1.08e-51
GPALN_012536-T1	GLOROS_011502	748	414	54	96	400	76.386	649	0.00e+00
GPALN_006904-T1	GLOROS_009588	334	242	59	82	198	92.424	384	6.31e-136
GPALN_011583-T1	GLOROS_001519	365	361	100	100	365	89.863	654	0.00e+00
GPALN_014576-T1	GLOROS_014520	192	192	100	100	192	97.917	394	1.16e-142
GPALN_008936-T1	GLOROS_010883	429	418	100	100	429	94.639	833	0.00e+00
GPALN_007935-T1	GLOROS_009380	243	240	100	100	243	92.593	446	5.40e-162
GPALN_001826-T1	GLOROS_011822	486	511	99	94	479	98.330	976	0.00e+00
GPALN_003660-T1	GLOROS_007465	493	487	97	99	480	96.250	939	0.00e+00
GPALN_006263-T1	GLOROS_008474	348	348	100	100	348	99.713	718	0.00e+00
GPALN_007336-T1	GLOROS_000497	1460	791	53	97	780	95.256	1422	0.00e+00
GPALN_001711-T1	GLOROS_004655	200	199	99	99	199	91.457	358	2.27e-128
GPALN_009646-T1	GLOROS_005364	803	623	78	100	623	97.111	1244	0.00e+00
GPALN_015943-T1	GLOROS_013384	1326	792	61	99	817	87.120	1437	0.00e+00
GPALN_002467-T1	GLOROS_006139	667	544	82	100	544	96.691	1113	0.00e+00
GPALN_013561-T1	GLOROS_004359	144	145	100	100	145	98.621	292	4.93e-104
GPALN_000944-T1	GLOROS_003002	702	489	75	98	527	86.907	810	0.00e+00
GPALN_014420-T1	GLOROS_013984	273	254	61	76	195	81.026	306	5.77e-106
GPALN_000756-T1	GLOROS_002759	407	234	57	100	234	99.145	469	2.85e-168
GPALN_016142-T1	GLOROS_015740	102	102	100	100	102	93.137	196	1.67e-67
GPALN_008818-T1	GLOROS_010709	441	441	100	100	441	98.413	909	0.00e+00
GPALN_013142-T1	GLOROS_012934	71	72	100	100	72	90.278	136	1.46e-44
GPALN_011587-T1	GLOROS_001532	773	1272	94	58	750	92.667	1221	0.00e+00
GPALN_004370-T1	GLOROS_016461	151	132	82	88	124	79.032	174	1.14e-57
GPALN_001245-T1	GLOROS_003461	161	161	100	100	161	95.652	323	5.07e-116
GPALN_000106-T1	GLOROS_001955	414	379	83	95	364	84.615	624	0.00e+00
GPALN_006452-T1	GLOROS_008737	486	617	92	72	449	95.100	882	0.00e+00
GPALN_000053-T1	GLOROS_001895	1138	1126	96	95	1094	95.612	2108	0.00e+00
GPALN_006217-T1	GLOROS_008417	291	217	68	91	198	99.495	407	5.67e-146
GPALN_004712-T1	GLOROS_000058	224	220	98	100	220	84.091	391	9.83e-141
GPALN_000952-T1	GLOROS_002985	861	484	56	99	480	96.667	964	0.00e+00
GPALN_004947-T1	GLOROS_005278	230	228	100	100	230	93.913	451	4.80e-164
GPALN_001363-T1	GLOROS_005088	338	328	100	100	338	93.491	620	0.00e+00
GPALN_011440-T1	GLOROS_001338	554	396	68	94	374	95.455	720	0.00e+00
GPALN_012023-T1	GLOROS_017923	156	130	81	97	128	84.375	199	3.06e-74
GPALN_008692-T1	GLOROS_010554	181	91	50	100	91	93.407	181	1.15e-60
GPALN_008451-T1	GLOROS_012618	251	204	65	80	162	95.092	303	7.18e-106
GPALN_003470-T1	GLOROS_007690	364	370	100	100	370	90.000	622	0.00e+00
GPALN_007938-T1	GLOROS_009377	319	247	66	83	209	89.151	358	1.34e-125
GPALN_007678-T1	GLOROS_016129	281	155	55	100	155	98.065	318	5.89e-112
GPALN_007955-T1	GLOROS_009353	92	93	100	100	93	96.774	175	2.75e-59
GPALN_001808-T1	GLOROS_011790	528	528	100	100	528	97.727	1070	0.00e+00
GPALN_006510-T1	GLOROS_008818	506	398	82	100	416	94.712	795	0.00e+00
GPALN_009289-T1	GLOROS_003914	139	139	100	100	139	97.122	274	4.01e-97
GPALN_003868-T1	GLOROS_013489	513	529	100	92	513	78.752	808	0.00e+00
GPALN_000431-T1	GLOROS_002365	302	261	72	83	217	94.009	424	7.72e-152
GPALN_002740-T1	GLOROS_006530	416	339	81	100	339	100.000	710	0.00e+00
GPALN_002773-T1	GLOROS_006578	389	289	74	100	289	98.962	585	0.00e+00
GPALN_010014-T1	GLOROS_006911	399	399	100	100	399	98.496	821	0.00e+00
GPALN_008359-T1	GLOROS_012498	220	203	100	100	223	77.130	301	3.71e-106
GPALN_006403-T1	GLOROS_008655	231	232	100	100	232	94.828	455	1.18e-165
GPALN_007738-T1	GLOROS_016955	355	209	56	96	200	93.500	387	4.18e-137
GPALN_009221-T1	GLOROS_003713	1039	767	74	99	768	96.094	1520	0.00e+00
GPALN_011577-T1	GLOROS_001511	859	913	96	92	848	88.173	1416	0.00e+00
GPALN_001364-T1	GLOROS_005087	904	933	99	97	909	90.209	1665	0.00e+00
GPALN_000512-T1	GLOROS_002471	292	277	93	100	293	75.085	388	5.46e-143
GPALN_006299-T1	GLOROS_008537	1125	1052	83	89	960	85.833	1335	0.00e+00
GPALN_011769-T1	GLOROS_014250	357	375	100	100	375	82.133	621	0.00e+00
GPALN_009128-T1	GLOROS_013246	146	146	100	100	146	97.945	294	7.52e-105
GPALN_010304-T1	GLOROS_010070	102	71	70	100	71	98.592	150	8.65e-50
GPALN_001485-T1	GLOROS_004944	1400	1364	99	100	1395	95.627	2717	0.00e+00
GPALN_008922-T1	GLOROS_010864	607	430	71	99	429	95.804	858	0.00e+00
GPALN_012138-T1	GLOROS_019225	353	177	52	98	184	75.000	258	6.47e-87
GPALN_008339-T1	GLOROS_012467	170	172	100	100	172	84.302	299	4.43e-106
GPALN_000864-T1	GLOROS_002886	241	198	72	87	173	94.220	332	1.53e-117
GPALN_006341-T1	GLOROS_008589	456	395	76	91	358	84.358	578	0.00e+00
GPALN_009338-T1	GLOROS_003867	594	314	51	97	304	91.118	568	0.00e+00
GPALN_014692-T1	GLOROS_014657	158	157	99	100	157	94.904	308	8.81e-110
GPALN_010601-T1	GLOROS_005625	223	412	94	56	230	77.826	316	2.79e-122
GPALN_005037-T1	GLOROS_013772	356	182	54	100	194	71.649	240	1.13e-79
GPALN_001038-T1	GLOROS_003122	257	453	93	52	238	90.756	433	4.72e-153
GPALN_013377-T1	GLOROS_015576	405	288	50	65	201	78.607	325	1.31e-110
GPALN_009515-T1	GLOROS_018268	681	447	71	97	483	79.917	738	0.00e+00
GPALN_008091-T1	GLOROS_012780	1025	963	67	72	708	71.751	967	0.00e+00
GPALN_001402-T1	GLOROS_005039	129	129	100	100	129	99.225	269	2.01e-95
GPALN_001872-T1	GLOROS_004409	209	174	81	97	169	94.083	322	3.94e-114
GPALN_011980-T1	GLOROS_017356	269	264	100	100	272	71.691	379	1.80e-134
GPALN_001593-T1	GLOROS_004810	1014	789	80	97	819	82.906	1191	0.00e+00
GPALN_012796-T1	GLOROS_000941	94	94	100	100	94	94.681	184	9.55e-63
GPALN_014660-T1	GLOROS_014622	246	256	100	97	249	78.988	383	1.87e-143
GPALN_014089-T1	GLOROS_000301	198	196	100	100	198	96.970	379	8.76e-137
GPALN_000350-T1	GLOROS_002270	378	290	54	71	206	93.689	338	9.11e-132
GPALN_009685-T1	GLOROS_015483	440	278	64	97	285	71.579	345	4.04e-119
GPALN_005163-T1	GLOROS_013900	423	303	70	98	298	95.973	582	0.00e+00
GPALN_000956-T1	GLOROS_003011	529	341	64	100	341	98.240	689	0.00e+00
GPALN_001925-T1	GLOROS_004467	710	682	96	100	712	83.567	1016	0.00e+00
GPALN_008150-T1	GLOROS_012850	737	399	51	94	376	92.819	748	0.00e+00
GPALN_006345-T1	GLOROS_008596	1384	1296	95	100	1347	87.379	2239	0.00e+00
GPALN_002747-T1	GLOROS_006539	655	476	71	99	463	94.292	903	0.00e+00
GPALN_001411-T1	GLOROS_005030	768	742	89	92	702	89.886	1251	0.00e+00
GPALN_013139-T1	GLOROS_012931	304	236	66	86	202	97.525	402	1.36e-143
GPALN_002600-T1	GLOROS_006330	464	374	80	99	371	96.226	746	0.00e+00
GPALN_005545-T1	GLOROS_004174	299	317	99	95	306	85.948	526	0.00e+00
GPALN_002363-T1	GLOROS_006034	401	214	53	100	219	87.671	305	4.97e-109
GPALN_005178-T1	GLOROS_013920	86	85	100	100	86	88.372	123	1.44e-39
GPALN_007214-T1	GLOROS_009537	172	179	72	69	124	98.387	246	6.95e-85
GPALN_000242-T1	GLOROS_002136	996	1010	100	100	1010	96.931	2020	0.00e+00
GPALN_002723-T1	GLOROS_006509	828	468	61	99	503	84.493	828	0.00e+00
GPALN_003753-T1	GLOROS_007342	409	411	96	96	394	94.670	713	0.00e+00
GPALN_003443-T1	GLOROS_007734	1159	623	54	100	623	98.876	1303	0.00e+00
GPALN_000435-T1	GLOROS_002371	136	130	100	89	123	85.401	213	3.78e-75
GPALN_010987-T1	GLOROS_008281	302	306	100	99	302	96.026	598	0.00e+00
GPALN_003371-T1	GLOROS_007811	364	363	100	100	364	88.736	667	0.00e+00
GPALN_013595-T1	GLOROS_003972	359	197	54	100	197	94.924	374	3.59e-132
GPALN_002873-T1	GLOROS_006732	259	259	100	100	259	98.069	531	0.00e+00
GPALN_001508-T1	GLOROS_004917	345	347	100	100	359	86.630	567	0.00e+00
GPALN_009681-T1	GLOROS_015477	309	226	62	96	227	71.806	290	1.91e-99
GPALN_011799-T1	GLOROS_018635	392	205	51	99	207	71.498	207	2.51e-78
GPALN_008717-T1	GLOROS_010584	169	142	71	84	120	85.000	211	1.69e-71
GPALN_008646-T1	GLOROS_010478	657	473	67	97	463	82.403	674	0.00e+00
